,Sentiment,Sentiment Num,Multi,Text,Text-original,Text_with_fullstop,Polarities Found,Polarity Count,Sarcasm?,Adversative Polarity,Adversative Present?,Polarity Count-after Adversative,Emoji Score,Polarity Count-multi
59,Positive,1,1,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,It    has     more    than  a  few  moments   that   are    insightful  enough   to   be   fondly   remembered   in    the    endlessly  challenging  maze   of  moviegoing  .,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
60,Neutral,0,0,"opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half ."," Opening   with       some   contrived  banter  ,  cliches  and   some   loose  ends   ,    the  screenplay   only     comes   into   its  own   in   the   second  half  .","opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half .","[0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
61,Positive,1,1,"an uncluttered , resonant gem that relays its universal points without lectures or confrontations . ","   An   uncluttered   ,   resonant  gem   that    relays   its   universal  points   without    lectures  or  confrontations  .  '","an uncluttered , resonant gem that relays its universal points without lectures or confrontations . ","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",-1,-1,-1,0,-1,0,-1
62,Positive,1,1,-lrb- the cockettes -rrb- provides a window into a subculture hell-bent on expressing itself in every way imaginable ,-LRB-    The  Cockettes   -RRB-      provides   a  window   into    a   subculture  hell-bent   on    expressing  itself   in   every   way  imaginable (,-lrb- the cockettes -rrb- provides a window into a subculture hell-bent on expressing itself in every way imaginable ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
63,Positive,1,1,"a smart , steamy mix of road movie , coming-of-age story and political satire .","  A   smart   ,   steamy  mix   of       road  movie  ,   coming-of-age  story  and   political  satire  .","a smart , steamy mix of road movie , coming-of-age story and political satire .","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",-1,-1,-1,0,-1,0,-1
64,Negative,-1,-2,the modern-day royals have nothing on these guys when it comes to scandals ., The   modern-day  royals    have   nothing   on    these  guys   when   it   comes   to  scandals  .,the modern-day royals have nothing on these guys when it comes to scandals .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",-1,0,-1,0,-1,0,-1
65,Negative,-1,-2,it is only in fairy tales that princesses that are married for political reason live happily ever after .,It      's  only   in   fairy  tales   that    princesses   that   are   married   for   political  reason     live  happily  ever  after  .,it is only in fairy tales that princesses that are married for political reason live happily ever after .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,1
66,Positive,1,2,"a terrific b movie -- in fact , the best in recent memory .","   A   terrific   B  movie  --   in    fact  ,    the  best   in   recent  memory  .","a terrific b movie -- in fact , the best in recent memory .","[0, 1, 0, 0, 0, 0, 0, 0, 0, (1, -7), 0, 0, 0, 0]",1,0,1,0,1,0,2
67,Positive,1,1,`` birthday girl  is an actor is movie first and foremost .,``    Birthday  Girl   ''     is    an   actor  's  movie    first  and  foremost  .,`` birthday girl  is an actor is movie first and foremost .,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,1,0,1,0,1
68,Positive,1,2,i walked away from this new version of e .t . just as i hoped i would -- with moist eyes .,I      walked  away   from    this   new  version   of  E.T.   just   as   I   hoped   I    would  --   with   moist  eyes  .,i walked away from this new version of e .t . just as i hoped i would -- with moist eyes .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
69,Positive,1,2,"for devotees of french cinema , safe conduct is so rich with period minutiae it is like dying and going to celluloid heaven ."," For   devotees   of   French  cinema   ,    Safe  Conduct     is   so   rich   with   period  minutiae   it   's   like     dying  and  going   to   celluloid  heaven  .","for devotees of french cinema , safe conduct is so rich with period minutiae it is like dying and going to celluloid heaven .","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0]",-1,-1,1,0,-1,0,-2
70,Positive,1,1,what is really so appealing about the characters is their resemblance to everyday children ., What    's  really   so   appealing   about   the  characters    is    their  resemblance   to   everyday  children  .,what is really so appealing about the characters is their resemblance to everyday children .,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
71,Neutral,0,0,"shamelessly resorting to pee-related sight gags that might even cause tom green a grimace ; still , myer is energy and the silliness of it all eventually prevail","Shamelessly   resorting   to        pee-related   sight  gags   that    might  even     cause    Tom  Green   a  grimace  ;  still  ,    Myer  's  energy  and     the  silliness   of  it   all   eventually  prevail","shamelessly resorting to pee-related sight gags that might even cause tom green a grimace ; still , myer is energy and the silliness of it all eventually prevail","[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 1]",-1,-1,-1,0,-1,0,-1
72,Negative,-1,-2,an absurdist spider web .,An   absurdist   spider   web  .,an absurdist spider web .,"[0, -1, 0, 0, 0]",-1,0,-1,0,-1,0,-1
73,Positive,1,1,"if you are as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you are at the right film ."," If   you    're   as   happy   listening   to  movies   as      you   are   watching  them  ,  and     the   slow  parade   of   human   frailty  fascinates  you   ,   then   you    're   at   the   right  film.","if you are as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you are at the right film .","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",-1,-1,1,0,-1,0,-1
74,Neutral,0,0,"this version moves beyond the original is nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema is inability to stand in for true ,lived experience ."," This  version     moves   beyond     the   original  's  nostalgia   for    the   communal   film  experiences   of  yesteryear   to    a   deeper  realization   of    cinema  's   inability   to    stand  in   for   true ,lived experience  .","this version moves beyond the original is nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema is inability to stand in for true ,lived experience .","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,1,0,-1,0,-1
75,Neutral,0,0,some movies blend together as they become distant memories ., Some  movies     blend  together   as   they   become   distant  memories  .,some movies blend together as they become distant memories .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
76,Positive,1,1,mention `` solaris  five years from now and i am sure those who saw it will have an opinion to share .,    Mention   ``   Solaris  ''    five  years   from  now  and   I    'm  sure   those   who   saw   it   will   have    an  opinion   to  share  .,mention `` solaris  five years from now and i am sure those who saw it will have an opinion to share .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,1,0,1,0,1
77,Positive,1,2,allen is funniest and most likeable movie in years .,Allen    's      funniest  and   most  likeable  movie   in  years  .,allen is funniest and most likeable movie in years .,"[0, 0, (1, -7), 0, 0, 1, 0, 0, 0, 0]",1,0,1,0,1,0,2
78,Positive,1,2,it is a glorious spectacle like those d .w . griffith made in the early days of silent film .,It    's    a   glorious  spectacle   like    those   D.W.  Griffith   made   in    the   early  days   of   silent  film  .,it is a glorious spectacle like those d .w . griffith made in the early days of silent film .,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,1,0,1,0,1
79,Positive,1,2,this comic gem is as delightful as it is derivative ., This   comic  gem     is   as  delightful   as   it   is  derivative  .,this comic gem is as delightful as it is derivative .,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1
80,Positive,1,2,"more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed acrossitsborders , desperate for work and food ."," More   timely   than    its  director    could  ever   have  dreamed   ,   this   quietly    lyrical    tale  probes    the   ambiguous  welcome    extended   by  Iran   to    the   Afghani  refugees   who     streamed  acrossitsborders  ,   desperate   for    work  and  food  .","more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed acrossitsborders , desperate for work and food .","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (-1, -7), 0, 0, 0, 0, 0]",-1,-1,1,0,-1,0,-2
81,Positive,1,1,"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a fewevocative images and striking character traits .","    The   leaping   story  line  ,    shaped   by   director   Peter  Kosminsky   into     sharp  slivers  and   cutting  impressions  ,     shows    all   the  signs   of   rich   detail  condensed   into     a  fewevocative images  and   striking   character  traits  .","the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a fewevocative images and striking character traits .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,1
82,Neutral,0,0,"with three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it is enough to make you wish jacquot had left well enough alone and just filmed the opera without all these distortions of perspective ."," With     three   excellent   principal  singers  ,     a     youthful  and  good-looking  diva  and    tenor  and   richly   handsome  locations   ,   it    's   enough   to   make   you   wish   Jacquot   had      left well enough alone  and  just    filmed   the  opera   without    all   these  distortions   of  perspective  .","with three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it is enough to make you wish jacquot had left well enough alone and just filmed the opera without all these distortions of perspective .","[0, 0, (1, -7), 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",-1,-1,1,0,-1,0,-1
83,Positive,1,2,"the production has been made with an enormous amount of affection , so we believe these characters love each other .","     The  production   has   been   made   with    an   enormous  amount   of  affection  ,  so   we   believe    these  characters   love   each  other  .","the production has been made with an enormous amount of affection , so we believe these characters love each other .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,2
84,Positive,1,1,certainly the performances are worthwhile .,Certainly    the  performances    are  worthwhile  .,certainly the performances are worthwhile .,"[1, 0, 0, 0, 1, 0]",1,0,1,0,1,0,2
85,Positive,1,1,"winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances andbeautifulstars ."," Winds   up     being   both    revelatory  and  narcissistic  ,     achieving   some   honest  insight   into  relationships   that    most   high-concept  films   candy-coat   with       pat  storylines  ,   precious  circumstances andbeautifulstars  .","winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances andbeautifulstars .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,2
86,Positive,1,2,watching these eccentrics is both inspiring and pure joy ., Watching   these  eccentrics    is   both     inspiring  and  pure  joy  .,watching these eccentrics is both inspiring and pure joy .,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1,0,1,0,1,0,2
87,Positive,1,2,steven spielberg brings us another masterpiece, Steven  Spielberg    brings  us   another  masterpiece,steven spielberg brings us another masterpiece,"[0, 0, 0, 0, 0, 1]",1,0,1,0,1,0,1
88,Positive,1,1,"finally , the french-produced `` read my lips  is a movie that understands characters must come first .","Finally   ,       the  French-produced  ``   Read   My  Lips  ''    is    a  movie   that   understands   characters   must   come  first  .","finally , the french-produced `` read my lips  is a movie that understands characters must come first .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
89,Positive,1,2,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters ."," Ms.   Seigner   and   Mr.  Serrault    bring    fresh   ,   unforced  naturalism   to   their  characters  .","ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1
90,Positive,1,1,allen shows he can outgag any of those young whippersnappers making moving pictures today .,Allen    shows   he   can   outgag   any   of    those   young  whippersnappers   making    moving  pictures  today  .,allen shows he can outgag any of those young whippersnappers making moving pictures today .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
91,Positive,1,1,"a good film with a solid pedigree both in front of and , more specifically , behind the camera .","  A   good  film   with    a   solid  pedigree   both    in   front  of   and    ,    more  specifically  ,   behind   the  camera  .","a good film with a solid pedigree both in front of and , more specifically , behind the camera .","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
92,Negative,-1,-2,"by no means a slam-notk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story ."," By      no  means   a  slam-dunk  and     sure   to   ultimately   disappoint   the  action  fans   who   will   be    moved   to    the  edge   of   their  seats   by   the   dynamic   first  act   ,   it still  comes  off   as   a   touching   ,   transcendent   love  story  .","by no means a slam-notk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story .","[0, 11, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",-1,-1,1,0,-1,0,-2
93,Positive,1,2,i encourage young and old alike to go see this unique and entertaining twist on the classic whale is tale -- you wo not be sorry !,   I   encourage     young  and  old   alike   to   go   see    this     unique  and  entertaining  twist   on    the   classic   whale  's  tale  --   you    wo  n't   be  sorry  !,i encourage young and old alike to go see this unique and entertaining twist on the classic whale is tale -- you wo not be sorry !,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 11, 0, -1, 0]",-1,-1,1,0,-1,0,-2
