Word,Sentiment,Sentiment Num
on-the-arm,positive,1
cold-fish,negative,-1
run-down,negative,-1
on-the-ball,positive,1
cold-sweat,negative,-1
run-into-a-stone-wall,negative,-1
on-the-button,positive,1
cold-blooded,negative,-1
run-scared,negative,-1
on-the-nose,positive,1
come-apart,negative,-1
running-a-temperature,negative,-1
on-top,positive,1
conscience-stricken,negative,-1
running-scared,negative,-1
on-top-of-world,positive,1
culture-shock,negative,-1
scared-stiff,negative,-1
on-track,positive,1
curiosity-killed-the-cat,negative,-1
scared-to-death,negative,-1
out-front,positive,1
cut-corners,negative,-1
out-in-front,positive,1
cut-down-to-size,negative,-1
second-class,negative,-1
paint-the-town-red,positive,1
cut-to-the-quick,negative,-1
second-rate,negative,-1
palsy-walsy,positive,1
dark-side,negative,-1
see-red,negative,-1
peace-of-mind,positive,1
dead-duck,negative,-1
seeing-red,negative,-1
pearly-gates,positive,1
dim-view,negative,-1
self-conscious,negative,-1
place-where-god-lives,positive,1
dire-straits,negative,-1
sense-of-injury,negative,-1
pleased-as-punch,positive,1
newthought,positive,1
one-hundredpercent,positive,1
pineaway,positive,1
primaryhealthcare,positive,1
rehabilitationprogram,positive,1
sanitarycode,positive,1
sanitaryengineering,positive,1
taichi,positive,1
t'aichi,positive,1
taichichuan,positive,1
t'aichichuan,positive,1
veterinaryscience,positive,1
vichywater,positive,1
vitalsigns,positive,1
alcoholaddiction,negative,-1
badcondition,negative,-1
healthhazard,negative,-1
oldage,negative,-1
persistentcruelty,negative,-1
poorshape,negative,-1
sinkingspell,negative,-1
cutoff,positive,1
cutaway,positive,1
fevergonedown,positive,1
takeaction,positive,1
advancedirective,positive,1
allhail,positive,1
allright,positive,1
billofhealth,positive,1
bounceback,positive,1
caredelivery,positive,1
electrolytebalance,positive,1
fatfarm,positive,1
feellikeamillion,positive,1
feellikeamilliondollars,positive,1
fountainofyouth,positive,1
fringebenefit,positive,1
getover,positive,1
getwell,positive,1
goodforyou,positive,1
groupinsurance,positive,1
healthcare,positive,1
healthcheck,positive,1
healthcode,positive,1
healthfood,positive,1
healthinsurance,positive,1
healthphysics,positive,1
healthprofession,positive,1
healthspa,positive,1
herbalmedicine,positive,1
hotsprings,positive,1
insuredperson,positive,1
maltextract,positive,1
managed+care,positive,1
mentalbalance,positive,1
mentalsoundness,positive,1
somethingreallywrongwithhim,negative,-1
findsodifficult,negative,-1
paidtothinknsay,negative,-1
long-winded,negative,-1
justforshow,negative,-1
brokentaprerecorder,negative,-1
shitstimes,negative,-1
goallouttodemolishus,negative,-1
poisontheminds,negative,-1
sitinsilence,negative,-1
goesoffinatangent,negative,-1
didntsayanythingnew,negative,-1
whereisthelogic,negative,-1
doubleheadedsnake,negative,-1
wellpaidspokesmen,negative,-1
twistnturn,negative,-1
leavethiscountry,negative,-1
badinfluence,negative,-1
poorlyrepresented,negative,-1
unequivocalaversion,negative,-1
givethemselvescredit,negative,-1
betterbecareful,negative,-1
notrespected,negative,-1
acceptwhatiswrongratherthancorrectingit,negative,-1
pariahdog,negative,-1
justasbad,negative,-1
lapwhores,negative,-1
stirringhatred,negative,-1
stooplow,negative,-1
liketocontradict,negative,-1
takenourfreedom,negative,-1
pappuppet,negative,-1
eatyourownwords,negative,-1
goodfornothing,negative,-1
hateanddivision,negative,-1
noplace,negative,-1
makeitdifficult,negative,-1
agreewholeheartedly,positive,1
rightinhiscomment,positive,1
multiracial,positive,1
multireligious,positive,1
openminded,positive,1
sometruthtowhathesay,positive,1
high-quality,positive,1
jaw-droping,positive,1
jaw-dropping,positive,1
kid-friendly,positive,1
large-capacity,positive,1
law-abiding,positive,1
long-lasting,positive,1
mind-blowing,positive,1
multi-purpose,positive,1
pre-eminent,positive,1
rock-star,positive,1
rock-stars,positive,1
less-space,negative,-1
no-space,negative,-1
self-sufficient,positive,1
no-seat,negative,-1
state-of-the-art,positive,1
less-seat,negative,-1
state-of-the-art,positive,1
pay-fine,negative,-1
thumb-up,positive,1
got-fined,negative,-1
thumbs-up,positive,1
fine-of,negative,-1
not-like,negative,-1
dont-like,negative,-1
top-quality,positive,1
user-friendly,positive,1
well-known,positive,1
doesn't-like,negative,-1
world-famous,positive,1
did-not-like,negative,-1
worth-while,positive,1
will-not-like,negative,-1
baik-ah,positive,1
do-not-like,negative,-1
buay-pai,positive,1
does-not-like,negative,-1
would-not-like,negative,-1
bueypai,positive,1
should-not-like,negative,-1
buey-pai,positive,1
scould-not-like,negative,-1
heng-ah,positive,1
fall-off,negative,-1
hoe-mia,positive,1
fall-asleep,negative,-1
ho-say,positive,1
2-faced,negative,-1
ho-seh,positive,1
2-faces,negative,-1
lao-jiao,positive,1
absent-minded,negative,-1
tio-bay-pio,positive,1
anti-,negative,-1
to-kong,positive,1
anti-american,negative,-1
yan-dao,positive,1
anti-israeli,negative,-1
anti-occupation,negative,-1
anti-proliferation,negative,-1
anti-semites,negative,-1
anti-social,negative,-1
anti-us,negative,-1
anti-white,negative,-1
back-logged,negative,-1
back-wood,negative,-1
back-woods,negative,-1
bid-rigging,negative,-1
break-ups,negative,-1
broken-hearted,negative,-1
bull-shit,negative,-1
cash-strapped,negative,-1
counter-productive,negative,-1
die-hard,negative,-1
dilly-dally,negative,-1
drop-out,negative,-1
drop-outs,negative,-1
election-rigger,negative,-1
far-fetched,negative,-1
farcical-yet-provocative,negative,-1
fat-cats,negative,-1
flat-out,negative,-1
full-blown,negative,-1
hard-hit,negative,-1
hard-line,negative,-1
hard-liner,negative,-1
heavy-handed,negative,-1
high-priced,negative,-1
ho-hum,negative,-1
ill-conceived,negative,-1
ill-defined,negative,-1
ill-designed,negative,-1
ill-favored,negative,-1
ill-formed,negative,-1
ill-mannered,negative,-1
ill-sorted,negative,-1
ill-treated,negative,-1
ill-treatment,negative,-1
ill-usage,negative,-1
ill-used,negative,-1
laid-off,negative,-1
last-ditch,negative,-1
left-leaning,negative,-1
less-developed,negative,-1
lesser-known,negative,-1
little-known,negative,-1
long-time,negative,-1
martyrdom-seeking,negative,-1
multi-polarization,negative,-1
muscle-flexing,negative,-1
one-sided,negative,-1
over-acted,negative,-1
over-awe,negative,-1
over-balanced,negative,-1
over-hyped,negative,-1
over-priced,negative,-1
over-valuation,negative,-1
rip-off,negative,-1
second-class,negative,-1
second-tier,negative,-1
self-coup,negative,-1
self-serving,negative,-1
semi-retarded,negative,-1
short-lived,negative,-1
slow-moving,negative,-1
so-cal,negative,-1
spoon-fed,negative,-1
spoon-feed,negative,-1
sub-par,negative,-1
sugar-coat,negative,-1
sugar-coated,negative,-1
thumb-down,negative,-1
thumbs-down,negative,-1
top-heavy,negative,-1
two-faced,negative,-1
two-faces,negative,-1
ultra-hardline,negative,-1
un-viewable,negative,-1
washed-out,negative,-1
water-down,negative,-1
watered-down,negative,-1
layoff-happy,negative,-1
non-confidence,negative,-1
self-interest,negative,-1
self-interested,negative,-1
act-cute,negative,-1
ah-beng,negative,-1
ah-lian,negative,-1
ah-long,negative,-1
ah-nei,negative,-1
ah-tiong,negative,-1
ai-see,negative,-1
ai-see-buay-see,negative,-1
ai-ya,negative,-1
ai-yah,negative,-1
a-tiong,negative,-1
bo-bian,negative,-1
bo-doh,negative,-1
boh-chup,negative,-1
boh-liao,negative,-1
bo-jio,negative,-1
bo-liao,negative,-1
bo-pien,negative,-1
bo-wei-kong,negative,-1
bo-zheng-hu,negative,-1
buay-lun,negative,-1
buay-sai,negative,-1
buay-song,negative,-1
buay-steady,negative,-1
buay-tahan,negative,-1
buey-lun,negative,-1
buey-sai,negative,-1
buey-song,negative,-1
bu-soh,negative,-1
catch-no-ball,negative,-1
chee-bai,negative,-1
chee-bye,negative,-1
chicken-business,negative,-1
du-lan,negative,-1
earlier-never-say,negative,-1
geh-kiang,negative,-1
guai-lan,negative,-1
gu-niang,negative,-1
han-nah,negative,-1
hao-lian,negative,-1
hong-kan,negative,-1
hong-kan-ah,negative,-1
jiak-chao,negative,-1
jiak-zua,negative,-1
kao-pei,negative,-1
kay-po,negative,-1
kuai-lan,negative,-1
kwai-lan,negative,-1
lan-jiao,negative,-1
liak-bo-kiu,negative,-1
na-bei,negative,-1
never-say-earlier,negative,-1
orh-hor,negative,-1
pai-say,negative,-1
pai-seh,negative,-1
pai-sey,negative,-1
pang-sai,negative,-1
pang-she,negative,-1
pek-chek,negative,-1
peng-san,negative,-1
si-beh,negative,-1
si-bei,negative,-1
si-bey,negative,-1
tak-boleh-tahan,negative,-1
tok-tok,negative,-1
wah-biang,negative,-1
wah-kao,negative,-1
wah-lan,negative,-1
wah-piang,negative,-1
wa-kao,negative,-1
wa-lan,negative,-1
wa-lang,negative,-1
wa-piang,negative,-1
wa-yang,negative,-1
yah-lah,negative,-1
zi-siao,negative,-1
more-spsace,positive,1
enough-space,positive,1
to-like,positive,1
you-like,positive,1
we-like,positive,1
they-like,positive,1
do-like,positive,1
did-like,positive,1
will-like,positive,1
does-like,positive,1
really-like,positive,1
fall-in-love,positive,1
clear-cut,positive,1
counter-attack,positive,1
counter-attacks,positive,1
dummy-proof,positive,1
low-cost,positive,1
low-price,positive,1
low-priced,positive,1
low-risk,positive,1
lower-priced,positive,1
non-violence,positive,1
non-violent,positive,1
problem-solver,positive,1
eye-catch,positive,1
eye-catching,positive,1
eyecatch,positive,1
eyecatching,positive,1
fast-growing,positive,1
fast-paced,positive,1
fastest,positive,1
fastest-growing,positive,1
god-given,positive,1
god-send,positive,1
hands-down,positive,1
hard-working,positive,1
financial_windfall,positive,1
awe_inspiring,positive,1
ground_breaking,positive,1
pro_active,positive,1
thought_provoking,positive,1
light_hearted,positive,1
standing_ovation,positive,1
heart_warming,positive,1
court_upheld,positive,1
cutting_edge,positive,1
co_operative,positive,1
thank_god,positive,1
well_known,positive,1
self_empowerment,positive,1
mind_blowing,positive,1
warm_hearted,positive,1
rather_than_reactive,positive,1
self_sacrificing,positive,1
thank_you,positive,1
action_packed,positive,1
re_affirm,positive,1
finely_wrought,positive,1
easily_understood,positive,1
spell_binding,positive,1
amuse_bouche,positive,1
mouth_watering,positive,1
awe_struck,positive,1
self_confidence,positive,1
never_wavered,positive,1
crime_fighter,positive,1
eye_popping,positive,1
self_sacrifice,positive,1
big_hearted,positive,1
understated_elegance,positive,1
pop_star,positive,1
eye_opening,positive,1
top_notch,positive,1
encourage_innovation,positive,1
high_caliber,positive,1
no_doubt,positive,1
pleasantly_surprised,positive,1
decked_out,positive,1
upper_class,positive,1
standing_ovations,positive,1
cost_savings,positive,1
remove_barriers,positive,1
thanking_god,positive,1
belly_laughs,positive,1
amiable_disposition,positive,1
accumulating_wealth,positive,1
beaming_smile,positive,1
punch_lines,positive,1
forward_thinking,positive,1
honor_bestowed,positive,1
rapid_recovery,positive,1
encourages_innovation,positive,1
open_hearted,positive,1
sharp_witted,positive,1
solidly_built,positive,1
hard_fought,positive,1
near_flawless,positive,1
emerged_victorious,positive,1
re_energize,positive,1
unprecedented_opportunity,positive,1
supernatural_powers,positive,1
exceptional_contribution,positive,1
thank_everyone,positive,1
emerging_victorious,positive,1
intellectually_stimulating,positive,1
richly_imagined,positive,1
refined_elegance,positive,1
soft_lighting,positive,1
weather_resistant,positive,1
received_accolades,positive,1
high_quality,positive,1
sustained_applause,positive,1
kind_hearted,positive,1
eye_catching,positive,1
quick_wit,positive,1
sparkling_eyes,positive,1
won_acclaim,positive,1
nearly_flawless,positive,1
towering_above,positive,1
holistic_healing,positive,1
lasting_contributions,positive,1
magnum_opus,positive,1
beautifully_shot,positive,1
most_importantly,positive,1
stay_healthy,positive,1
exceptional_bravery,positive,1
exceptional_courage,positive,1
dramatic_advances,positive,1
trademark_humor,positive,1
philanthropic_endeavors,positive,1
full_range,positive,1
richly_diverse,positive,1
looking_forward,positive,1
unflinching_courage,positive,1
elegantly_decorated,positive,1
divine_blessings,positive,1
engagingly_written,positive,1
critical_praise,positive,1
exceptional_contributions,positive,1
marveling_at,positive,1
hearty_thanks,positive,1
lavishly_decorated,positive,1
head_bowed,positive,1
sweet_treats,positive,1
self_transcendence,positive,1
fresh_baked,positive,1
vivacious_young,positive,1
strongly_encourage,positive,1
deep_admiration,positive,1
sparkling_wit,positive,1
readily_available,positive,1
divine_inspiration,positive,1
aesthetic_beauty,positive,1
piercing_eyes,positive,1
god_bless,positive,1
highly_rewarding,positive,1
unfailingly_polite,positive,1
profound_admiration,positive,1
dauntless_courage,positive,1
infectious_enthusiasm,positive,1
deepest_thanks,positive,1
passionate_commitment,positive,1
gothic_romance,positive,1
offer_reassurance,positive,1
guardian_angel,positive,1
tireless_commitment,positive,1
widely_praised,positive,1
friendly_smile,positive,1
free_spirited,positive,1
courtly_love,positive,1
irresistible_charm,positive,1
polite_applause,positive,1
drew_inspiration,positive,1
leading_edge,positive,1
scholarly_achievement,positive,1
critical_acclaim,positive,1
corrosion_resistant,positive,1
god_mercy,positive,1
rapid_advances,positive,1
encourages_creativity,positive,1
actively_encouraged,positive,1
actively_encouraging,positive,1
finely_crafted,positive,1
gaining_popularity,positive,1
easily_readable,positive,1
mutual_affection,positive,1
romantic_fantasies,positive,1
breakthrough_innovations,positive,1
received_numerous_accolades,positive,1
lasting_fame,positive,1
look_forward,positive,1
noteworthy_accomplishments,positive,1
highest_quality,positive,1
incomparable_beauty,positive,1
generous_contributions,positive,1
lasting_prosperity,positive,1
tactical_advantage,positive,1
triumphed_over,positive,1
charitable_trusts,positive,1
tranquil_beauty,positive,1
successive_victories,positive,1
deeply_honored,positive,1
world_renown,positive,1
demonstrated_excellence,positive,1
conspicuous_courage,positive,1
warmly_welcome,positive,1
impeccably_dressed,positive,1
warm_smile,positive,1
warmest_congratulations,positive,1
well_suited,positive,1
competitive_advantage,positive,1
deeply_flavored,positive,1
sincere_piety,positive,1
remain_optimistic,positive,1
ready_witted,positive,1
exquisite_workmanship,positive,1
mind_boggling,positive,1
highly_esteemed,positive,1
extraordinary_talents,positive,1
renewed_optimism,positive,1
richly_flavored,positive,1
shock_resistant,positive,1
received_acclaim,positive,1
recognizes_excellence,positive,1
dogged_determination,positive,1
passionate_devotion,positive,1
congregational_worship,positive,1
dazzling_smile,positive,1
wise_counsel,positive,1
abiding_love,positive,1
wide_renown,positive,1
soft_spoken,positive,1
provide_reassurance,positive,1
wild_applause,positive,1
wise_cracking,positive,1
profoundly_moving,positive,1
warm_welcome,positive,1
gently_humorous,positive,1
blowing_kisses,positive,1
profound_respect,positive,1
highest_honour,positive,1
timeless_elegance,positive,1
strongly_encourages,positive,1
path_breaking,positive,1
clearly_articulate,positive,1
easily_adapted,positive,1
immensely_talented,positive,1
revolutionary_advances,positive,1
wondrous_beauty,positive,1
pro_actively,positive,1
tastefully_decorated,positive,1
widely_known,positive,1
peaceful_resolution,positive,1
rapturous_applause,positive,1
restore_peace,positive,1
worshipping_god,positive,1
generous_donors,positive,1
dramatic_improvements,positive,1
immensely_readable,positive,1
extraordinary_talent,positive,1
hollywood_glamour,positive,1
readily_adaptable,positive,1
sheer_delight,positive,1
tremendous_advances,positive,1
absolute_joy,positive,1
self_assured,positive,1
charitable_giving,positive,1
legendary_figure,positive,1
timeless_beauty,positive,1
pre_eminent,positive,1
sustained_economic_growth,positive,1
positive_effects,positive,1
deep_seated,positive,1
valuable_contribution,positive,1
intrinsic_beauty,positive,1
attain_proficiency,positive,1
gods_grace,positive,1
dramatic_improvement,positive,1
comely_young,positive,1
self_effacing,positive,1
saluted_him,positive,1
luxurious_comfort,positive,1
much_nicer,positive,1
youthful_enthusiasm,positive,1
tremendous_enthusiasm,positive,1
enthusiastic_admiration,positive,1
highest_accolades,positive,1
proactive_stance,positive,1
well_respected,positive,1
tender_hearted,positive,1
lasting_happiness,positive,1
highly_educated,positive,1
self_abnegation,positive,1
extend_my_heartiest,positive,1
inspire_creativity,positive,1
gods_blessing,positive,1
divine_goodness,positive,1
lifelong_commitment,positive,1
demonstrated_exceptional,positive,1
selfless_generosity,positive,1
sincere_congratulations,positive,1
profound_appreciation,positive,1
open_minded,positive,1
full_flavoured,positive,1
fatherly_love,positive,1
rip_roaring,positive,1
honoring_excellence,positive,1
draws_inspiration_from,positive,1
expressive_eyes,positive,1
self_reliance,positive,1
expressed_gratitude,positive,1
calm_down,positive,1
close_friend,positive,1
unconditional_love,positive,1
stay_calm,positive,1
critically_praised,positive,1
worth_noting,positive,1
express_gratitude,positive,1
clear_eyed,positive,1
feminine_elegance,positive,1
warm_affection,positive,1
richly_furnished,positive,1
divine_majesty,positive,1
pay_tribute,positive,1
sheer_pleasure,positive,1
worth_considering,positive,1
simple_pleasures,positive,1
warm_applause,positive,1
lucidly_written,positive,1
richly_deserved,positive,1
absolute_loyalty,positive,1
ardent_love,positive,1
hearty_applause,positive,1
demonstrating_proficiency,positive,1
draw_inspiration,positive,1
proved_decisive,positive,1
deepest_respect,positive,1
spurring_innovation,positive,1
toothy_smile,positive,1
light_heartedness,positive,1
simple_hearted,positive,1
restoring_peace,positive,1
liberate_themselves_from,positive,1
underwent_restoration,positive,1
my_profound_gratitude,positive,1
inner_calm,positive,1
received_honorable_mention,positive,1
rapid_growth,positive,1
warmest_thanks,positive,1
selfless_love,positive,1
posthumously_honored,positive,1
unanimously_recommended,positive,1
warm_ovation,positive,1
passionate_love,positive,1
widespread_praise,positive,1
remain_stable,positive,1
pleasing_manners,positive,1
rosy_cheeks,positive,1
eyes_sparkled,positive,1
highly_commendable,positive,1
looks_forward,positive,1
indomitable_courage,positive,1
stands_poised,positive,1
started_clapping,positive,1
award_honoree,positive,1
clear_sighted,positive,1
fluorescence_excitation,positive,1
demonstrated_competency,positive,1
endless_fascination,positive,1
have_a_surprise,positive,1
had_a_surprise,positive,1
has_a_surprise,positive,1
have_a_surprise,positive,1
had_a_surprise,positive,1
has_a_surprise,positive,1
nouveau_riche,negative,-1
smart_alecky,negative,-1
fallen_angel,negative,-1
heart_rending,negative,-1
without_scruple,negative,-1
acerbic_wit,negative,-1
too_long,negative,-1
gotten_off,negative,-1
nice_dark,positive,1
superhero_shit,positive,1
need_that_shit,positive,1
want_that_shit,positive,1
get_that_shit,positive,1
that_shit_tough,positive,1
shit_is_pro,positive,1
want_to_dance,positive,1
want_to_sing,positive,1
give_full_coverage,positive,1
give_coverage,positive,1
really_want,positive,1
do_want,positive,1
i_want,positive,1
hard_to_ believe,negative,-1
lousy_friend,negative,-1
ease_the_stress,positive,1
more_opportunities,positive,1
word_hard,positive,1
pay_raise ,positive,1
pay_raises ,positive,1
sharply_dressed,positive,1
very_structured,positive,1
issue-resolution,positive,1
commute_opportunities,positive,1
commute_opportunity,positive,1
is_fair,positive,1
was_fair,positive,1
were_fair,positive,1
minimal_politics,positive,1
little_politics,positive,1
burnt_out,negative,-1
bureaucratic_nightmare,negative,-1
no_risk,negative,-1
bonus_is_lower ,negative,-1
bonus_is_low,negative,-1
compensation_seems_low,negative,-1
compensation-low,negative,-1
 low_compensation,negative,-1
pay_at_lower,negative,-1
pay_low,negative,-1
lower_pay,negative,-1
pay_lower,negative,-1
big_name,positive,1
growth_opportunities,positive,1
nowork_life_balance,negative,-1
nowork_life_balance,negative,-1
no_work_life_balance,negative,-1
balance_life,positive,1
pay_heed,positive,1
paid_heed,positive,1
interested_in_utilization,negative,-1
work_on_variety,positive,1
variety_of_opportunities ,positive,1
variety_of_ experience,positive,1
variety_of_ experiences,positive,1
fun_environment,positive,1
learning_experience,positive,1
extensive_opportunities,positive,1
name_brand_recognition,positive,1
high_performing,positive,1
variety_of_engagements,positive,1
opportunities_for_personal_growth,positive,1
brand_recognition,positive,1
knowledge_base,positive,1
provides_opportunity,positive,1
quality_and_risk,positive,1
lots_of_opportunities,positive,1
grow_your_career,positive,1
variety_of_client_projects,positive,1
variety_of_job_opportunities,positive,1
get_to_learn,positive,1
young_atmosphere,positive,1
consulting_opportunities,positive,1
abilities_to_work,positive,1
ability_to_take_initiative,positive,1
endless_opportunities,positive,1
gaining_experience,positive,1
demanding_hours,negative,-1
no_compensation,negative,-1
demanding_workload,negative,-1
low_salary,negative,-1
know_what_needs,positive,1
risk-assurance,positive,1
risk_sense,positive,1
risk_management_policies_ensure,positive,1
low-risk,positive,1
opportunity_to,positive,1
have_to_ work ,negative,-1
wears_on_ you,negative,-1
wear_on_ you,negative,-1
ability_to_work,positive,1
bonus_is_lower ,negative,-1
bonus_is_low ,negative,-1
bonus_low ,negative,-1
low_bonus ,negative,-1
bonus_lower,negative,-1
lower_bonus,negative,-1
salary_is_lower ,negative,-1
salary_is_low ,negative,-1
salary_low ,negative,-1
low_salary ,negative,-1
salary_lower,negative,-1
lower_salary,negative,-1
working_weekends,negative,-1
weekends_working ,negative,-1
pay_less,negative,-1
less_pay,negative,-1
hours_are_long,negative,-1
hours_can_be_long,negative,-1
challenge_to,negative,-1
have_to_work ,negative,-1
challenging_to,negative,-1
long_working_hours,negative,-1
too-tepid,negative,-1
